## Traced by TaniTracer at Sat Nov 11 17:35:47 2023 for 220830-E6_Out.czi
#   total_planes = 9; width = 512; height = 512
#   laplace = 1.800000; min_distance = 1; threshold_abs = 0.014000
#   max_diameter = 10.000000; dup_threshold = 3.000000
#   image_clip_min = 10000.000000; image_clip_max = 12924.857000
## Chased by TaniChaser at Sat Nov 11 17:35:47 2023
#   chase_distance = 3.000000
total_index	plane	index	x	y	diameter	intensity	fit_error	chi_square	distance	life_index	life_total
40	3	677	122.14559184014797	341.29425570368767	3.4108536	11627	0.079822995	0.020202465	1.6293902926045982	3	9
40	4	93	120.6750451028347	343.4123476445675	3.305853	11835	0.14498834	0.043604426	2.5785308174700483	4	9
40	5	394	120.2282427996397	343.55119529366493	3.2673414	11434	0.019671865	0.0051453975	0.46787922351846634	5	9
40	6	357	119.18868063390255	344.09170316904783	2.9843385	11505	0.07137999	0.018610504	1.171681808249601	6	9
40	7	800	119.23250631988049	344.0765870437026	3.5945046	11389	0.1972091	0.046418935	0.04635933559585756	7	9
40	8	547	117.82807491719723	343.8774255514145	2.79497	11508	0.057945866	0.014172607	1.4184825923687931	8	9
41	0	41	363.9590969197452	240.6705306470394	3.4160223	12904	0.07203779	0.024616536	0.0	0	3
41	1	102	364.78802835941315	238.29904747009277	3.8570795	12575	0.014253611	0.004694155	2.5121822764701793	1	3
41	2	80	364.60417345166206	236.3175928890705	4.1317954	12499	0.0010812036	0.00035274652	1.989966050905962	2	3
42	0	42	196.45216754078865	203.00815909262747	3.5457957	12413	0.0019990278	0.0007071421	0.0	0	9
42	1	41	196.3765209019184	203.84425128996372	3.2714963	12487	0.0029917483	0.000989655	0.8395073414919813	1	9
42	2	269	195.8088749051094	203.03572334721684	4.2991567	11814	0.020981453	0.0063381065	0.9878964580844432	2	9
42	3	18	195.4091048836708	203.91109903901815	4.0539484	12380	0.0040952554	0.0014173439	0.9623402058719354	3	9
42	4	605	197.19978810846806	206.31784635782242	3.2806096	11347	0.22332793	0.05244951	2.999829839864553	4	9
42	5	524	194.92179765552282	204.80120550096035	3.5569625	11491	0.10358386	0.02602287	2.7366841236088852	5	9
42	6	257	195.5480437874794	203.95807901397347	2.9046721	11852	0.024234554	0.0066327965	1.0502602014974216	6	9
42	7	424	192.85406240820885	202.85548208653927	4.5110016	11581	0.011843828	0.0031910604	2.910885716795461	7	9
42	8	41	193.04603243619204	203.31266084313393	3.7191021	12129	0.019090548	0.0062209466	0.4958476652413558	8	9
43	0	43	370.72049364447594	407.34599483013153	3.6820805	12770	0.04237293	0.014686972	0.0	0	1
44	0	44	275.6068347096443	459.0076446211897	3.3691294	12063	0.023680218	0.008004858	0.0	0	1
45	0	45	284.5763241648674	440.0172217860818	3.5066178	12837	0.051404957	0.017666228	0.0	0	2
45	1	131	286.0516594015062	439.1203430593014	4.606023	12402	0.021981599	0.006954866	1.7265588640470024	1	2
46	0	46	295.884636990726	319.9532603509724	3.8554583	12361	0.003745692	0.0013312504	0.0	0	2
46	1	268	297.83655348420143	320.48900866508484	4.0638947	11855	0.04329149	0.013145501	2.0241057911027656	1	2
47	0	47	305.28606006503105	396.9924434889108	4.039089	12297	0.01390727	0.0049257395	0.0	0	9
47	1	166	303.07319562882185	396.2030785083771	4.218133	12161	0.0024944767	0.00080865517	2.3494395258300367	1	9
47	2	5	303.7733350992203	397.0820248797536	3.518501	12847	0.00043199057	0.000159976	1.1237179369244445	2	9
47	3	105	303.1107519045472	396.1438798606396	3.9057505	12252	0.0029317483	0.00096256204	1.1485349654022727	3	9
47	4	20	304.55293875932693	396.9544755667448	4.220983	12228	0.033722073	0.011329032	1.6543785307044039	4	9
47	5	150	306.5110553205013	395.45992863178253	2.7609754	12158	0.038056057	0.010303289	2.4633089550339706	5	9
47	6	480	306.4145205914974	396.35421884059906	2.8473535	11789	0.6045208	0.1465792	0.8994853703584997	6	9
47	7	115	307.50543439388275	395.7677562683821	2.7847393	12083	0.015002694	0.0043499777	1.2385601611735235	7	9
47	8	104	306.05327431857586	396.2430361956358	3.3432171	12195	0.0053682965	0.0016286803	1.5279593887160823	8	9
48	0	48	371.31391555070877	391.60395097732544	3.7777421	12281	0.043885328	0.014852719	0.0	0	5
48	1	181	370.3708657324314	391.55887484550476	3.5439968	12161	0.09510448	0.028670348	0.9441264838001713	1	5
48	2	145	368.502709209919	391.50683069229126	3.1451404	11899	0.034880497	0.010397479	1.8688813195303409	2	5
48	3	490	368.14120066165924	391.47090297937393	4.0780883	11573	0.00823203	0.0023261728	0.3632894589997502	3	5
48	4	102	368.5017039179802	393.5210058093071	3.4909644	11684	0.004170596	0.0012215329	2.081558121004069	4	5
49	0	49	464.9174609258771	151.54040306806564	4.0711045	13588	0.00083821634	0.0002931749	0.0	0	5
49	1	246	464.5861176252365	150.50659599900246	3.6676934	12612	0.023289898	0.006791788	1.085608326665014	1	5
49	2	136	464.3273039460182	152.33313515782356	3.6926684	13284	0.055252172	0.01724795	1.8447844912773477	2	5
49	3	96	463.29188510775566	151.2420827448368	5.608957	13552	0.0012443587	0.00041081483	1.504156753305056	3	5
49	4	112	462.9407164864242	152.00984602887183	4.281984	12142	0.014805475	0.0045688143	0.8442629098332363	4	5
50	0	50	299.67175018787384	341.1483148485422	3.702185	13065	0.0023658685	0.0008202581	0.0	0	6
50	1	23	301.03516437858343	340.56076684594154	3.3916304	13134	0.00059254863	0.00021317622	1.4846248383980127	1	6
50	2	228	299.17101849615574	340.99495912203565	3.9408464	12515	0.010639967	0.0032088244	1.9140435741100312	2	6
50	3	67	299.02828356809914	341.5277532041073	3.581263	12718	0.0022716788	0.0007792921	0.5515820823575356	3	6
50	4	107	298.1124451830983	341.82263147830963	4.037694	12402	0.09038257	0.027686745	0.9621398775840619	4	6
50	5	421	297.104931615293	341.2389063835144	4.350516	12170	0.00811701	0.0021934612	1.164396227924774	5	6
51	0	51	361.7916812747717	306.2770236134529	3.9207249	13606	0.047535866	0.01638652	0.0	0	4
51	1	133	362.0368469543755	306.68511882424355	3.422526	13896	0.09308004	0.028991971	0.476075531324445	1	4
51	2	68	360.77814254164696	306.75116243958473	3.5040824	13642	0.100106195	0.03252527	1.260435860228379	2	4
51	3	89	360.69016483426094	307.04521787166595	3.3949323	13248	0.063211635	0.020284167	0.3069343156660299	3	4
52	0	52	313.89388443529606	398.1388563066721	4.238171	12315	0.023725975	0.008235047	0.0	0	9
52	1	15	313.32507142424583	398.48820355534554	4.066976	12457	0.022591796	0.0080534555	0.667526585010458	1	9
52	2	65	312.6510647535324	399.1373885720968	3.9477584	12261	0.010190505	0.0033548702	0.9358024247353534	2	9
52	3	255	311.70572078227997	398.30423203110695	3.5853348	12042	0.095020175	0.0280088	1.26008930071545	3	9
52	4	35	312.1383852958679	398.84598599374294	3.4741588	12161	0.036987595	0.01180488	0.6933223906308672	4	9
52	5	14	311.66828486323357	399.7500700503588	3.658223	12561	0.0029192085	0.00100008	1.0190006860596026	5	9
52	6	18	311.842988923192	400.0481526479125	3.4041278	12413	0.02694096	0.008936489	0.34550650287707674	6	9
52	7	37	312.2764968276024	400.63869509100914	3.8032854	12274	0.07677422	0.02499806	0.732577286219556	7	9
52	8	163	311.2592223584652	399.006194958929	4.461194	12078	0.009766676	0.0029193775	1.9235134589599627	8	9
53	0	53	86.97618122026324	358.4119212925434	4.5724287	13185	0.007827317	0.0027568145	0.0	0	7
53	1	43	87.8178866058588	357.62101727724075	4.3824673	13381	0.0020337934	0.00073751085	1.154987929617638	1	7
53	2	60	89.44243767857552	357.3094058930874	4.6253185	12851	0.017906995	0.006132351	1.654166812204561	2	7
53	3	17	89.32828417420387	358.35488471388817	4.134301	13221	0.00055630144	0.00020562488	1.051692439500883	3	7
53	4	55	87.861861333251	360.89158936589956	4.416815	12102	0.017130235	0.0056136423	2.9300625317567106	4	7
53	5	74	88.82663598656654	359.7698109149933	4.916409	12247	0.003077273	0.0009848273	1.4795867749469156	5	7
53	6	6	88.42607429623604	359.8276042342186	4.118712	12484	0.016588408	0.0059528383	0.40470944578488705	6	7
54	0	54	259.3287598788738	325.01603297144175	4.2150807	12382	0.0292857	0.010202812	0.0	0	4
54	1	529	259.5348619222641	325.99805335130077	4.703189	11384	0.0060160593	0.00166811	1.0034152075527387	1	4
54	2	433	259.7754307985306	324.653889298439	3.3099055	11758	0.08185677	0.02222787	1.365522019314893	2	4
54	3	573	258.99409307260066	325.7664619833231	3.9221733	11534	0.018087748	0.0049207015	1.3595244098990955	3	4
55	0	55	473.79048320651054	151.48283621668816	3.7767122	12408	0.008937879	0.0030796786	0.0	0	9
55	1	3	472.87374787032604	151.0754652619362	3.8176801	12879	0.0061760964	0.002412053	1.0031723537781738	1	9
55	2	0	472.59932085871696	152.3273073732853	3.8215973	13084	0.065832585	0.025944816	1.2815689042917966	2	9
55	3	8	472.6054526269436	152.94401601701975	4.303345	12635	0.02984517	0.011285133	0.6167391262425111	3	9
55	4	33	471.0998844280839	153.40416985750198	3.972407	12115	0.09172247	0.03009266	1.5743179978416577	4	9
55	5	15	471.14660331606865	154.27964043617249	3.8924189	12175	0.02443058	0.008539526	0.8767162531926707	5	9
55	6	11	470.45267137885094	153.89962658286095	4.2990427	12356	0.06224802	0.022111507	0.7911713229126868	6	9
55	7	25	470.14182394742966	154.91674634814262	4.5074077	12117	0.04573498	0.015415265	1.0635594682705154	7	9
55	8	44	468.664618909359	154.19129814207554	6.277066	12209	0.015036267	0.005036807	1.6457247109365976	8	9
56	0	56	186.19972847402096	357.67936155200005	3.6795619	12309	0.0007355516	0.00025451195	0.0	0	4
56	1	552	185.38514360785484	358.2105960249901	4.2310576	11469	0.0021137553	0.0005791064	0.9725011925339055	1	4
56	2	67	186.18016129732132	357.6170225739479	4.393774	12018	0.008632265	0.0029256663	0.9921605557301361	2	4
56	3	311	186.74735069274902	359.20079992711544	3.7188709	11600	0.09685521	0.028216265	1.6822765868584164	3	4
57	0	57	295.63317334651947	397.1698076277971	3.4171355	12420	0.049053147	0.016361475	0.0	0	5
57	1	156	294.5719310641289	397.28718051314354	2.9826567	12088	0.010668898	0.0031254734	1.0677132462174197	1	5
57	2	94	294.82064704596996	397.08174649626017	3.446731	11963	0.006959121	0.002239626	0.3225876236249838	2	5
57	3	414	295.065558552742	396.3947460949421	3.19623	11763	0.07122273	0.019048095	0.7293498457945579	3	5
57	4	882	294.6308495402336	397.9918330386281	2.7637355	11210	0.037087105	0.0080846865	1.6551914183103829	4	5
58	0	58	187.87246081233025	145.03328074142337	3.4172297	11735	0.010138916	0.0033923923	0.0	0	9
58	1	118	188.10404139012098	145.55690681934357	3.3695698	11549	0.0005941234	0.00018760539	0.5725502890471555	1	9
58	2	41	188.61694380640984	145.74164900183678	3.752308	12007	0.018991746	0.006416369	0.545159208513713	2	9
58	3	54	187.5966834127903	145.24459905922413	3.604376	11721	0.094166905	0.031472653	1.134896434147156	3	9
58	4	43	187.77374848723412	145.21143738925457	3.6766367	11409	0.048653193	0.0156096285	0.18014365640500482	4	9
58	5	57	187.14479026198387	145.5651529431343	3.6973972	11420	0.012896187	0.004100472	0.7215976317632885	5	9
58	6	7	188.00550269102678	146.02663648314774	3.5587845	11775	0.014272078	0.0049155857	0.9766232350360441	6	9
58	7	107	186.6746160387993	145.47435611486435	3.4828951	11185	0.023865271	0.0071357237	1.4409277866251788	7	9
58	8	179	187.95834188908339	145.75973719358444	4.09896	11212	0.0031074025	0.0009121632	1.3150644162089848	8	9
59	0	59	212.43954700231552	397.98760923184454	3.4569244	12589	0.01759382	0.00582109	0.0	0	9
59	1	49	211.8179383277893	397.8118016421795	3.7235463	12658	0.0024035508	0.00080600276	0.645991991304903	1	9
59	2	4	212.31287816166878	398.13782373070717	3.395987	13006	0.00021066968	8.077768e-05	0.5926684076012388	2	9
59	3	208	211.28857028484344	396.8789300173521	4.7380023	12263	0.008388585	0.0025950319	1.6229664223425337	3	9
59	4	66	209.33701452612877	397.1038487330079	4.2591023	12088	0.055953458	0.017856415	1.9644740537926864	4	9
59	5	45	210.19079400599003	398.58369782567024	4.0440755	12270	0.011106122	0.0036547545	1.7084767300978076	5	9
59	6	327	210.2469931691885	398.5461911857128	4.376814	11704	0.002811793	0.0007691143	0.06756547924128503	6	9
59	7	217	209.55011597275734	400.0417132675648	3.2856805	11735	0.04719257	0.012970531	1.6499163991586276	7	9
59	8	429	209.61961987614632	398.6746999323368	3.124035	11501	0.018419772	0.0048026806	1.3687791097461242	8	9
60	0	60	101.29024538397789	382.617019623518	4.529638	12393	0.005659234	0.001949423	0.0	0	9
60	1	37	101.81113290786743	384.01709939725697	3.757143	12521	0.07427032	0.025339846	1.4938363984642937	1	9
60	2	3	100.60703319311142	382.88642528653145	4.1386223	12711	0.032220725	0.012235571	1.6517506070047194	2	9
60	3	52	99.83708761632442	382.9527377001941	4.220479	12088	0.06664613	0.022975136	0.7727959157627761	3	9
60	4	17	99.29588297009468	384.29099172353745	3.9128408	11953	0.011621978	0.003962434	1.4435464315688837	4	9
60	5	3	98.7463429570198	384.58093535900116	3.7920492	12182	0.0028998123	0.0010442133	0.621338504936117	5	9
60	6	38	97.20868974924088	384.923522464931	3.983119	11734	0.003893763	0.0012902824	1.57535497985128	6	9
60	7	64	97.0079911435023	385.12845765054226	4.217501	11656	0.004766276	0.0015168317	0.2868420482546566	7	9
60	8	97	97.5531753897667	385.78250098228455	3.9239616	11494	0.021738218	0.0066083167	0.8514684622294773	8	9
61	0	61	367.7529268860817	314.50318789482117	5.1894784	12886	0.004829703	0.0016991203	0.0	0	2
61	1	44	367.97071298770607	314.5701322555542	4.3244877	12868	0.010534842	0.0037121493	0.2278427824064098	1	2
62	0	62	502.1221901625395	106.42349308729172	3.3350694	11465	0.00010044182	3.4939294e-05	0.0	0	4
62	1	114	501.2858637869358	107.48729830980301	3.2647862	11323	0.0021854057	0.0006665115	1.3531900672014554	1	4
62	2	403	501.39855682849884	107.20789849758148	3.4235296	10898	0.0021037848	0.0005784956	0.3012706037537555	2	4
62	3	341	500.91172460466623	108.14492191374302	3.6179552	10989	0.017856667	0.005133626	1.0559443624532683	3	4
63	0	63	369.1713185608387	311.53611928224564	4.613447	13135	0.09948937	0.033847693	0.0	0	1
64	0	64	167.71139585971832	406.669248431921	3.1738815	11865	0.02109983	0.006832869	0.0	0	6
64	1	1304	167.47204279899597	407.59251070022583	2.8356216	10870	0.5187997	0.103701495	0.9537835728049251	1	6
64	2	48	168.631865888834	408.0352389290929	3.198493	11874	0.0048401584	0.0015832123	1.2414499121419231	2	6
64	3	194	167.96072560176253	407.9385595731437	3.4088588	11379	0.0040573864	0.001259002	0.678067978005978	3	6
64	4	157	166.75220827758312	409.2063080817461	3.1328087	11310	0.0027188372	0.0007631343	1.7514851994536877	4	6
64	5	341	166.00081589113688	410.25722420215607	3.6448343	10955	0.041032825	0.010936512	1.2919037156641786	5	6
65	0	65	366.42409867048264	115.26615208387375	4.2524714	12656	0.08486079	0.028852032	0.0	0	2
65	1	25	367.9490277916193	114.9153321608901	3.5544329	12878	0.04776624	0.016746199	1.564763062847821	1	2
66	0	66	184.06228455156088	292.1907629519701	3.5693944	11622	0.016624613	0.0055550663	0.0	0	9
66	1	99	184.75147269666195	291.49844521284103	3.1339023	11680	0.0010554668	0.0003320621	0.9768746855460203	1	9
66	2	234	184.04749830067158	292.02680270187557	3.3557544	11352	0.0024941314	0.00074317877	0.8801940618005133	2	9
66	3	251	184.27311128377914	292.5731200873852	3.3847003	11244	0.004634802	0.0013627332	0.5910701344652353	3	9
66	4	784	185.0111137283966	290.2641304731369	2.6548896	11042	0.03473558	0.00780778	2.424062838906561	4	9
66	5	514	185.3292042016983	291.5129944682121	5.55902	11234	0.0012026798	0.000308713	1.288736911631136	5	9
66	6	530	185.20798854529858	290.32999074459076	3.3944368	11262	0.022872223	0.0053720167	1.1891976477686288	6	9
66	7	340	184.55692979693413	290.4897831976414	2.3741064	11502	0.88729143	0.2103824	0.6703813257197838	7	9
66	8	435	184.23619535565376	290.1751793473959	2.8452258	11423	0.0133087905	0.0034448348	0.44927292864438834	8	9
67	0	67	249.11885386705399	269.8575911819935	3.6454842	12916	0.038204882	0.012624312	0.0	0	4
67	1	21	247.69481790065765	267.9273382797837	3.7901256	12975	0.13681027	0.04889245	2.3986985429769057	1	4
67	2	42	248.97725448943675	268.4737120270729	3.983821	13449	0.070427135	0.023934346	1.3939755650534822	2	4
67	3	37	246.4147619009018	268.20731195807457	4.051414	12935	0.0020021189	0.00071716285	2.5763030223672976	3	4
68	0	68	449.51696157455444	78.08765334635973	3.0497923	12049	0.017365899	0.0055707498	0.0	0	4
68	1	341	448.6559124290943	79.22809217870235	3.7297854	11527	0.013975244	0.0040674442	1.428987880009004	1	4
68	2	607	449.30390533804893	78.18325379490852	3.5679066	10976	0.09509657	0.025152816	1.2294641346149042	2	4
68	3	86	448.98179154098034	78.15791307389736	3.5571597	11830	0.014444261	0.0046938392	0.32310903794743057	3	4
69	0	69	120.03800608590245	368.2719935774803	3.8416045	12890	0.13042596	0.04420878	0.0	0	1
70	0	70	310.3571661412716	469.1551893800497	3.652579	12113	0.024415178	0.008057264	0.0	0	4
70	1	895	311.7002092897892	469.19897601008415	3.0287519	11299	0.2614751	0.06094467	1.3437567368202716	1	4
70	2	743	310.5723871290684	469.4449323415756	3.5525603	11337	0.004409942	0.0011082765	1.154329824276291	2	4
70	3	646	308.4205949008465	467.92374416440725	3.172761	11554	0.003346665	0.00085239834	2.6351894170615076	3	4
71	0	71	106.73038733005524	359.61811205744743	5.022688	13503	0.017639957	0.0061186748	0.0	0	4
71	1	59	107.21201622486115	359.9834005497396	5.203533	14442	0.005529685	0.0020034558	0.6044849666559494	1	4
71	2	87	107.38666641712189	361.06140253692865	6.4246335	13732	0.002637529	0.00087274093	1.0920581367492597	2	4
71	3	101	107.01041858177632	360.58712446689606	4.0932803	13604	0.0028039091	0.00092450716	0.605394186721403	3	4
72	0	72	264.85206910967827	364.2289336025715	3.5001967	12015	0.020129666	0.0066956207	0.0	0	9
72	1	124	265.29857805371284	364.07071025669575	3.575376	11766	0.002244569	0.0007234174	0.47371390551997367	1	9
72	2	377	264.1388344466686	363.73872831463814	4.4790497	11374	0.044086557	0.012809074	1.206323855327532	2	9
72	3	644	264.7270521223545	364.4467802643776	3.0176373	11363	0.040840913	0.009995992	0.920509422830178	3	9
72	4	85	263.0084603074938	363.8445339947939	3.60826	11488	0.08417091	0.025599506	1.8210596902171234	4	9
72	5	245	261.2618047297001	364.719486027956	3.6462138	11204	0.013923265	0.0038371426	1.9535472269111969	5	9
72	6	236	261.07853612303734	365.61809170246124	3.510305	11112	0.01819387	0.0051172087	0.9171038874855519	6	9
72	7	176	261.24704410135746	365.5271900296211	3.3552067	11179	0.06041316	0.017132433	0.1914629282202342	7	9
72	8	450	259.7550713866949	366.5881213247776	3.4005756	11053	0.00081613316	0.00021743338	1.8307260292954672	8	9
73	0	73	122.5127372443676	365.6534711122513	3.1777802	12465	0.07214908	0.023835236	0.0	0	2
73	1	514	122.26505050063133	363.3055339753628	2.891489	11685	0.109057635	0.028457774	2.3609653792046297	1	2
74	0	74	293.3199038207531	463.5802616775036	3.6101859	12124	0.007821457	0.0026682862	0.0	0	6
74	1	7	292.1360756754875	464.44179180264473	3.5189075	12695	0.0099502895	0.0036887655	1.4641322460927688	1	6
74	2	91	292.1506441831589	464.63683146238327	3.7697713	12150	0.016932454	0.0054747057	0.19558300101669387	2	6
74	3	289	292.7958390265703	465.4933118522167	3.8035603	11932	0.003062799	0.00092834275	1.0723036156490282	3	6
74	4	558	291.6151945590973	466.74293702840805	3.2481294	11438	0.0031482815	0.00079095864	1.7191522444349967	4	6
74	5	173	292.49155163764954	466.11931958794594	2.9641504	11917	0.006873929	0.0019311184	1.0755930648610301	5	6
75	0	75	378.66920578479767	121.3871058523655	3.8869157	12321	0.005220253	0.0017725303	0.0	0	2
75	1	566	379.3813432455063	121.29118484258652	4.973496	11800	0.06727712	0.018702276	0.7185684400678457	1	2
76	0	76	128.6710754930973	400.92081294208765	3.6086476	11752	0.002483104	0.00084289233	0.0	0	6
76	1	39	127.92919655144215	401.99564436404034	3.3385692	12008	0.026072677	0.008697308	1.3060041920638044	1	6
76	2	256	128.07462060451508	401.52122631669044	3.847817	11395	0.044327796	0.013059631	0.4962062462962857	2	6
76	3	329	126.6726139485836	403.644917011261	4.0222883	11388	0.036048315	0.010275641	2.5447366915815985	3	6
76	4	213	125.17893056571484	404.7172973752022	3.7085993	11307	0.00366024	0.0010382986	1.8387739646908554	4	6
76	5	474	124.43625408411026	404.216635838151	3.8341327	11032	0.0050315	0.0013157505	0.895673116159586	5	6
77	0	77	144.1350153386593	342.0227983687073	4.0379553	12237	0.0033363863	0.0011255564	0.0	0	9
77	1	231	145.44671154022217	341.20452857017517	5.3964043	11791	0.004229536	0.0012819361	1.5459988319479099	1	9
77	2	170	143.4006483256817	341.32748407125473	3.426218	11811	0.008798575	0.002821131	2.0497543104336806	2	9
77	3	258	143.0801741182804	341.95027128607035	4.3034477	11899	0.027308954	0.008324659	0.7004053344651715	3	9
77	4	110	142.29771852493286	342.5355756878853	3.2108634	11532	0.02894491	0.008348076	0.9771478896998179	4	9
77	5	303	141.6926458477974	343.4229352772236	4.6949387	11376	0.011091084	0.0031061757	1.0740204771821265	5	9
77	6	87	140.882733091712	343.68198561668396	4.3860207	11799	0.009454389	0.0030066005	0.8503327294914481	6	9
77	7	168	141.2551347911358	342.4995993375778	4.22093	11575	0.038160026	0.0111736115	1.2396452471381438	7	9
77	8	154	141.15358754992485	342.27053529024124	4.0354075	11673	0.03095096	0.0091505805	0.2505637243891592	8	9
78	0	78	317.8841603398323	273.85367691516876	3.9735122	11911	0.051141515	0.017394546	0.0	0	4
78	1	187	318.1573368161917	271.4723100066185	4.464347	11514	0.0065949345	0.002127824	2.3969843012365253	1	4
78	2	23	317.6184196174145	271.7947367429733	4.2826157	12033	0.015983688	0.0056843716	0.6280053721540035	2	4
78	3	147	317.7694878876209	271.92456901073456	3.279393	11646	0.0030503601	0.0009660972	0.19919347382681307	3	4
79	0	79	469.4191573858261	90.90532317757607	3.4309895	11554	0.0024670295	0.00080687087	0.0	0	9
79	1	35	468.90955575555563	91.18242220580578	3.562657	11638	0.03255757	0.011232171	0.5800669728748429	1	9
